order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
681251,77104,Angela Thomas,483043,Headphones,Electronics,UPI,57,1695.73,2023-12-26 09:25,Canada,Montreal,www.walmart.com,f786dc02,N,Payment Declined
837508,412833,Justin Sanchez,565526,Handbag,Fashion,UPI,64,1435.24,2024-03-25 09:38,Canada,Toronto,www.flipkart.com,47c3bc7b,Y,
797771,479993,Travis Fitzgerald,818733,Lawn Mower,Garden & Outdoors,UPI,27,962.39,2024-06-23 06:14,Canada,Toronto,www.target.com,25809a69,N,Payment Declined
419847,872629,Michael Martin,528127,Non-Fiction,Books,NetBanking,81,429.57,2023-12-14 04:34,Canada,Calgary,www.bestbuy.com,eeb0afee,Y,
931876,490823,Shannon Olsen,845669,Organic Rice,Groceries,Wallet,64,355.86,2024-03-02 00:13,India,Delhi,www.flipkart.com,1985e0ee,Y,
602658,705953,Krista Rodriguez,48796,Air Conditioner,Home Appliances,Wallet,23,984.82,2024-04-12 12:28,Canada,Toronto,www.bestbuy.com,a191c9dd,Y,
747315,512116,Charles Hardy,329493,Whiteboard,Office Supplies,CreditCard,92,1645.8,2024-05-26 10:19,Australia,Melbourne,www.flipkart.com,f1f6f9e4,N,Expired Card
650530,660290,Stacey Thompson,211392,Dumbbells,Fitness & Sports,UPI,60,747.67,2024-01-29 08:54,Japan,Tokyo,www.shopify.com,311718d4,Y,
1876,667636,Mark Olson,481906,Formal Shoes,Footwear,NetBanking,75,1068.25,2023-12-22 08:09,Canada,Toronto,www.shopify.com,ed84e834,Y,
602822,66412,Robert Hamilton,14149,Sneakers,Fashion,NetBanking,97,1993.74,2024-09-07 11:25,Australia,Perth,www.walmart.com,4b666272,Y,
88466,835416,Philip Good,663712,Garden Hose,Garden & Outdoors,UPI,42,455.09,2024-04-30 11:37,Canada,Vancouver,www.shopify.com,cd41c006,Y,
699018,480003,David Berger,538521,Patio Furniture,Garden & Outdoors,CreditCard,92,1461.13,2024-06-06 01:44,Canada,Ottawa,www.walmart.com,873da481,Y,
63023,382598,Kyle Evans,360003,Whiteboard,Office Supplies,CreditCard,34,1088.12,2024-02-19 17:44,Canada,Montreal,www.shopify.com,66acd32a,Y,
62305,308659,Ryan Lucas,790548,Flip Flops,Footwear,CreditCard,74,49.56,2024-02-25 05:30,Canada,Ottawa,www.flipkart.com,348e7e03,Y,
531178,260847,Christian Johnson,786796,Jacket,Fashion,CreditCard,2,698.52,2024-05-11 21:03,India,Chennai,www.walmart.com,6fe3dc8c,N,Expired Card
562423,650734,Kevin Terry,148407,Whiteboard,Office Supplies,UPI,82,1288.47,2023-12-29 07:37,Australia,Melbourne,www.walmart.com,25a3d720,N,Transaction Timeout
373732,210663,Edward Daniels,602377,Watering Can,Garden & Outdoors,UPI,58,1694.34,2023-12-29 03:14,India,Bengaluru,www.bestbuy.com,54bd68bd,Y,
823187,376826,Kevin Mcdowell,185579,Lawn Mower,Garden & Outdoors,UPI,15,181.57,2024-05-16 11:59,India,Mumbai,www.target.com,4cfd6866,Y,
635966,972368,Christopher Cook,738220,Baby Monitor,Baby Products,Wallet,97,781.01,2023-12-03 07:15,Japan,Tokyo,www.walmart.com,6d1aa7cc,N,Expired Card
526749,85515,Kimberly Vazquez,393925,Stapler,Office Supplies,Wallet,4,44.8,2023-10-17 11:52,Canada,Toronto,www.bestbuy.com,2fb9f4dc,N,Insufficient Funds
690838,902550,Joe Johnson,156850,Fiction Novel,Books,UPI,24,777.76,2024-06-15 01:18,Australia,Brisbane,www.target.com,1069b6ee,Y,
837374,570142,Regina Allen,118399,Lawn Mower,Garden & Outdoors,UPI,62,919.44,2024-04-19 22:05,Japan,Osaka,www.target.com,5f86d2fd,Y,
121621,20719,Sarah Curtis,195662,Refrigerator,Home Appliances,Wallet,64,1972.58,2024-01-29 04:48,Canada,Ottawa,www.target.com,bfd0c57d,N,Expired Card
299403,673749,Timothy Chapman,423832,Comic Book,Books,NetBanking,10,1597.24,2024-02-01 00:08,India,Hyderabad,www.target.com,bf97a7c4,Y,
36096,806743,Daniel Garcia,984250,Desk Chair,Office Supplies,Wallet,4,237.66,2024-06-01 07:09,Australia,Perth,www.shopify.com,5c210462,N,Expired Card
142281,247504,Cynthia Miller,763487,Non-Fiction,Books,CreditCard,65,559.87,2024-01-25 17:16,India,Mumbai,www.walmart.com,d41fb85c,Y,
963298,378236,Kevin Humphrey,43879,Sneakers,Fashion,CreditCard,-29,2306.01,2023-12-12 05:01,Japan,Tokyo,www.shopify.com,170a17af,Failure,Insufficient Funds
85258,218907,Jonathan Tucker,814362,Washing Machine,Home Appliances,Wallet,59,1186.95,2024-09-28 04:16,India,Bengaluru,www.shopify.com,c8d825f2,N,Expired Card
944189,122417,Jody Cannon,941057,Smartphone,Electronics,UPI,13,957.89,2024-04-07 05:25,Japan,Tokyo,www.target.com,e071d34e,N,Payment Declined
444563,339621,Samantha Conner,37524,Handbag,Fashion,UPI,41,348.14,2023-10-23 05:46,Canada,Montreal,www.flipkart.com,4c5a3e36,Y,
192003,48766,Lisa Logan,73050,Boots,Footwear,NetBanking,4,917.54,2024-01-04 18:20,India,Mumbai,www.flipkart.com,efad22f0,N,Payment Declined
59117,565866,Randall Johnson,937461,Non-Fiction,Books,CreditCard,32,152.39,2024-02-25 03:12,Japan,Sapporo,www.walmart.com,5c9f8b03,Y,
566135,29051,Erika Wallace,914331,Organic Rice,Groceries,Wallet,7,1891.4,2024-01-05 00:58,India,Hyderabad,www.shopify.com,259af45e,Y,
156499,948237,Mary Kerr,465883,Dumbbells,Fitness & Sports,UPI,75,723.02,2024-02-12 19:30,India,Delhi,www.flipkart.com,43257df3,N,Expired Card
647887,684886,Joshua Sullivan,552900,Flip Flops,Footwear,CreditCard,-23,2542.51,2024-08-02 17:48,Canada,Ottawa,www.walmart.com,78c4b421,Error,Payment Declined
821040,395303,Christopher Armstrong,736435,Desk Chair,Office Supplies,Wallet,70,1797.43,2024-09-15 11:02,India,Chennai,www.bestbuy.com,dece71ce,Y,
532359,769090,Andrew Edwards,288852,Lawn Mower,Garden & Outdoors,UPI,45,443.76,2024-09-07 12:36,Japan,Kyoto,www.shopify.com,0a828f00,N,Insufficient Funds
580183,458739,Derek Lucas PhD,900537,Running Shoes,Footwear,CreditCard,98,802.89,2024-09-30 18:41,Japan,Kyoto,www.bestbuy.com,6cfc3c58,Y,
192930,193922,Renee Patterson,708783,Textbook,Books,UPI,91,1813.16,2024-03-24 11:28,Canada,Calgary,www.target.com,6c2edf80,N,Payment Declined
230362,875234,Jeff Kramer,507990,Desk Chair,Office Supplies,CreditCard,20,1281.81,2024-01-20 15:36,Australia,Melbourne,www.bestbuy.com,1a045bd7,Y,
339121,74817,James Holmes,908073,Air Conditioner,Home Appliances,Wallet,71,210.01,2024-02-23 02:48,India,Chennai,www.walmart.com,a520b31e,N,Insufficient Funds
417856,705681,Denise Zimmerman,303772,Yoga Mat,Fitness & Sports,NetBanking,-15,1868.55,2024-08-11 21:29,India,Mumbai,www.walmart.com,44ade44e,Failure,Insufficient Funds
204628,778469,Gina Snyder,847043,Almond Milk,Groceries,UPI,-65,125.02,2023-12-23 11:55,Japan,Kyoto,www.target.com,d826fb60,Error,Payment Declined
405377,468560,Jennifer Huynh,427087,Fitness Tracker,Fitness & Sports,Wallet,47,812.99,2024-05-17 08:17,Canada,Vancouver,www.target.com,2a888944,Y,
633969,39851,Lori Lowe,494047,Diapers,Baby Products,Wallet,2,442.36,2024-09-08 13:43,Australia,Adelaide,www.target.com,67432adf,Y,
283230,482241,James Orozco,895934,Fitness Tracker,Fitness & Sports,NetBanking,27,117.57,2024-06-04 20:34,Australia,Brisbane,www.target.com,5751b99b,N,Payment Declined
288370,332810,Melissa Fox,888360,Jacket,Fashion,NetBanking,-61,3517.25,2024-03-05 13:20,Australia,Brisbane,www.shopify.com,2a61227e,Failure,Expired Card
519612,448991,Benjamin Pearson,285512,Sunglasses,Fashion,Wallet,47,1457.24,2024-05-13 13:46,Canada,Calgary,www.walmart.com,6ac56e95,Y,
197785,398060,Jasmine Roth,154684,Boots,Footwear,UPI,87,529.13,2024-09-07 03:32,Australia,Brisbane,www.flipkart.com,1d83ca43,Y,
542730,65176,Audrey Roth,945462,Sneakers,Fashion,UPI,-49,3931.18,2024-05-22 18:02,Australia,Perth,www.target.com,1dda887c,Failure,Insufficient Funds
147773,44259,John Rowe,356666,Almond Milk,Groceries,Wallet,55,669.04,2023-11-30 19:35,India,Bengaluru,www.walmart.com,762c6540,N,Expired Card
892776,634590,Richard Cervantes,531540,Chia Seeds,Groceries,NetBanking,36,118.12,2024-03-21 20:24,Canada,Ottawa,www.shopify.com,dcf3e307,Y,
799568,39998,Jason Dunn,87405,Textbook,Books,Wallet,-86,1584.63,2023-10-13 05:39,India,Delhi,www.shopify.com,df732650,Failure,Payment Declined
73815,377057,Tiffany Rivera,630115,Textbook,Books,UPI,-62,2507.1,2024-07-31 22:50,Canada,Toronto,www.walmart.com,3b0ee180,Failure,Expired Card
509459,106751,Caleb Rodriguez,213654,Whiteboard,Office Supplies,UPI,61,1641.3,2024-09-25 06:36,India,Chennai,www.walmart.com,7a3470b6,N,Transaction Timeout
49386,981052,Erika Moyer,535668,Whiteboard,Office Supplies,NetBanking,8,1723.97,2023-11-01 17:06,India,Mumbai,www.flipkart.com,c02c5916,N,Payment Declined
5419,236053,Michael Mcclain,948988,Sneakers,Fashion,Wallet,28,1995.41,2023-12-03 12:55,India,Mumbai,www.flipkart.com,c9fb62b2,Y,
994085,725307,Randy Evans,848792,Boots,Footwear,NetBanking,29,1627.37,2024-04-29 23:21,India,Bengaluru,www.flipkart.com,3176ed9e,N,Expired Card
964526,919080,Tiffany Johnson,930225,Jacket,Fashion,NetBanking,48,1426.98,2024-05-11 05:55,Japan,Yokohama,www.flipkart.com,88dd5861,Y,
52380,20721,James Cook,693075,Flip Flops,Footwear,NetBanking,88,339.37,2024-05-07 00:25,India,Chennai,www.target.com,5f16f84a,Y,
126160,728550,Terry Miller,15400,Washing Machine,Home Appliances,CreditCard,88,455.68,2024-08-30 23:25,Australia,Melbourne,www.walmart.com,6988d806,N,Insufficient Funds
960207,687843,Kurt Gill,291025,Smartwatch,Electronics,Wallet,28,529.69,2024-01-08 04:45,Japan,Tokyo,www.walmart.com,556fd8ae,N,Transaction Timeout
360098,755605,Timothy Reynolds,160096,Microwave,Home Appliances,Wallet,35,825.93,2024-07-08 04:28,Japan,Osaka,www.walmart.com,4f4c12e0,N,Payment Declined
120223,855068,Russell House,419058,Headphones,Electronics,CreditCard,85,1402.63,2024-02-27 02:47,Australia,Sydney,www.target.com,2f5c0ebc,Y,
318720,747043,Michael Ramirez,849069,Sunglasses,Fashion,CreditCard,46,1939.53,2024-01-27 11:26,Japan,Kyoto,www.bestbuy.com,36c64b94,Y,
393222,629903,Jim Watts,663578,Jacket,Fashion,Wallet,39,1861.16,2024-04-30 18:47,Canada,Montreal,www.bestbuy.com,05f95d6d,N,Insufficient Funds
440091,533940,Derek Delacruz,37460,Fitness Tracker,Fitness & Sports,Wallet,39,832.31,2023-12-15 00:05,Japan,Tokyo,www.flipkart.com,04e18779,N,Insufficient Funds
517331,267536,John Baker,561031,Smartphone,Electronics,UPI,47,1446.29,2023-12-02 19:05,Canada,Toronto,www.shopify.com,8a0272d2,Y,
51962,391449,Julie Flores,731253,Microwave,Home Appliances,UPI,37,1368.79,2024-07-12 04:20,Japan,Tokyo,www.shopify.com,b5439e3c,N,Insufficient Funds
298537,802727,Peggy Henderson,809020,Textbook,Books,CreditCard,38,397.34,2024-04-18 19:11,Japan,Yokohama,www.walmart.com,5653f208,N,Expired Card
120856,968054,William Contreras,469535,Organic Rice,Groceries,CreditCard,94,101.85,2024-05-24 18:10,India,Delhi,www.shopify.com,4389d21f,Y,
166569,276834,Mrs. Kelsey Webster,139756,Patio Furniture,Garden & Outdoors,NetBanking,22,662.97,2023-11-09 04:32,Japan,Osaka,www.flipkart.com,9c982170,Y,
922875,90389,Jack Brown,289035,Sunglasses,Fashion,UPI,-29,2342.96,2023-11-23 16:12,Australia,Perth,www.flipkart.com,d72d7043,Error,Transaction Timeout
664533,487900,Timothy Thornton,494548,Formal Shoes,Footwear,Wallet,-64,3988.3,2024-04-17 18:39,Australia,Perth,www.target.com,a3a69ce7,Error,Insufficient Funds
176035,218386,Dylan Garcia,593821,Desk Chair,Office Supplies,NetBanking,41,1654.2,2024-04-05 15:16,Australia,Melbourne,www.walmart.com,8fd415f6,Y,
200725,495886,Stacy Fisher,509775,Dumbbells,Fitness & Sports,CreditCard,72,1788.84,2024-05-24 16:49,Japan,Sapporo,www.bestbuy.com,54a4b689,Y,
680302,200538,Patricia Martin,590221,Patio Furniture,Garden & Outdoors,NetBanking,21,1302.96,2024-01-19 21:24,Canada,Montreal,www.shopify.com,6ffe0b5d,N,Transaction Timeout
52976,747433,Trevor Carr,425623,Smartwatch,Electronics,CreditCard,2,73.5,2024-07-11 05:10,Japan,Kyoto,www.flipkart.com,202f36be,N,Transaction Timeout
353012,852746,Jennifer Baxter,252419,Jacket,Fashion,Wallet,91,1654.25,2024-04-17 11:38,Japan,Yokohama,www.bestbuy.com,b052b38c,N,Expired Card
55688,512198,Latoya Miller,277786,Baby Lotion,Baby Products,NetBanking,70,1242.26,2024-08-01 23:10,Japan,Yokohama,www.shopify.com,6a63fb50,N,Transaction Timeout
357467,185755,Felicia Flores,156952,Refrigerator,Home Appliances,UPI,37,814.35,2024-08-31 19:31,Canada,Ottawa,www.flipkart.com,c06de8f8,N,Transaction Timeout
788054,15103,Karen Coffey,481644,Flip Flops,Footwear,UPI,54,1443.22,2024-08-24 18:51,Japan,Tokyo,www.target.com,f2cecf8d,N,Insufficient Funds
45587,176295,Mary Stewart MD,887081,Running Shoes,Footwear,NetBanking,-8,2786.64,2024-08-23 10:49,India,Delhi,www.flipkart.com,ab9b4392,Failure,Expired Card
156279,729251,Marie Thompson,527753,Baby Monitor,Baby Products,UPI,20,896.45,2024-09-28 03:02,Canada,Calgary,www.walmart.com,7ec5f783,Y,
876977,468996,Ms. Laurie Johnson,515251,Fitness Tracker,Fitness & Sports,UPI,11,1952.24,2024-04-22 10:39,Australia,Adelaide,www.walmart.com,34564750,Y,
869796,911242,Harry Thomas,467086,Desk Chair,Office Supplies,Wallet,37,972.54,2023-11-19 09:06,Australia,Perth,www.walmart.com,943975ca,Y,
956484,303583,Wendy Hart,540361,Air Conditioner,Home Appliances,UPI,19,1649.17,2024-03-15 22:40,Canada,Ottawa,www.bestbuy.com,23a01edd,Y,
716387,422053,Lori Bennett DVM,327217,Organic Rice,Groceries,CreditCard,-13,1300.73,2024-07-22 18:52,Japan,Tokyo,www.flipkart.com,12ded495,Unknown,Transaction Timeout
667992,650877,Mark Wong,827941,Fiction Novel,Books,NetBanking,31,501.52,2024-07-12 17:48,Japan,Sapporo,www.bestbuy.com,0dc42236,Y,
543977,351043,Vincent Hansen,133527,Almond Milk,Groceries,CreditCard,29,1021.65,2023-12-06 14:02,Canada,Ottawa,www.flipkart.com,3002a901,N,Payment Declined
463145,888017,Michelle Mcclain,956481,Chia Seeds,Groceries,CreditCard,93,999.44,2024-06-24 14:30,Australia,Adelaide,www.bestbuy.com,8de596d3,Y,
886530,190133,Kaitlyn Torres,885011,Desk Chair,Office Supplies,CreditCard,57,1250.53,2023-12-12 22:43,Japan,Yokohama,www.walmart.com,9bb9f640,N,Insufficient Funds
17662,619899,Samantha Brown,735523,Jacket,Fashion,UPI,41,1469.42,2024-10-01 10:59,Japan,Yokohama,www.shopify.com,b5185485,N,Payment Declined
865952,334887,Daniel Jacobs,758828,Chia Seeds,Groceries,NetBanking,10,151.53,2024-01-12 07:28,India,Bengaluru,www.target.com,82718eba,Y,
838642,246339,Cynthia Stevenson,731040,Lawn Mower,Garden & Outdoors,UPI,96,1278.19,2023-10-04 08:22,Australia,Perth,www.shopify.com,6387614d,N,Payment Declined
998519,592058,Christopher Henderson,559781,Whiteboard,Office Supplies,CreditCard,71,599.96,2023-11-15 11:58,Canada,Montreal,www.walmart.com,0b2a8edb,Y,
250284,756313,Lisa Andrade,45042,Olive Oil,Groceries,NetBanking,96,150.34,2024-06-17 16:48,Australia,Melbourne,www.target.com,3ef4e90e,N,Payment Declined
250550,107058,Heidi Drake,213915,Smartwatch,Electronics,Wallet,96,1144.47,2024-08-04 05:10,India,Mumbai,www.walmart.com,85ba29e3,Y,
714337,771794,Carlos Garcia,614290,Treadmill,Fitness & Sports,UPI,10,1431.13,2024-09-17 14:59,India,Mumbai,www.shopify.com,1b7081ac,Y,
573356,672866,Donald Bennett,888587,Jacket,Fashion,CreditCard,94,403.29,2024-07-22 19:27,Japan,Sapporo,www.target.com,2eac1bf6,N,Insufficient Funds
787702,227792,Cody Reynolds,997332,Comic Book,Books,UPI,15,455.04,2024-07-18 15:14,Australia,Adelaide,www.bestbuy.com,e6ccde03,N,Transaction Timeout
560180,854677,Joshua Ramirez,116423,Smartwatch,Electronics,UPI,44,876.01,2023-10-31 12:56,Japan,Sapporo,www.walmart.com,788a736a,N,Insufficient Funds
760873,640812,Joshua Bernard,431843,Baby Monitor,Baby Products,CreditCard,81,589.34,2024-07-07 08:13,India,Bengaluru,www.bestbuy.com,3436a12c,N,Expired Card
477691,159604,Anna King,131797,Yoga Mat,Fitness & Sports,NetBanking,-65,173.6,2024-02-06 17:17,Japan,Osaka,www.walmart.com,16642d56,Unknown,Expired Card
628658,2838,Kimberly Vasquez,707148,Desk Chair,Office Supplies,UPI,27,276.49,2024-06-25 07:21,India,Mumbai,www.bestbuy.com,a956e669,N,Insufficient Funds
452156,922327,Jose Cooke,639148,Sneakers,Fashion,Wallet,58,1277.01,2024-02-13 04:05,Japan,Tokyo,www.flipkart.com,44eb187f,N,Insufficient Funds
275419,154355,Michael Mitchell,710993,Refrigerator,Home Appliances,Wallet,87,744.5,2024-07-01 23:43,Japan,Kyoto,www.bestbuy.com,c05d0d87,Y,
967441,171237,Michelle Villarreal,768319,Dumbbells,Fitness & Sports,Wallet,11,189.8,2024-02-24 15:43,Japan,Osaka,www.target.com,987f86e0,N,Expired Card
76460,969286,Kathy Ayers,420715,Baby Bottles,Baby Products,Wallet,47,1832.04,2024-08-08 10:23,India,Mumbai,www.bestbuy.com,e4b1ec09,Y,
891829,665402,Melanie Powell,86539,Formal Shoes,Footwear,Wallet,53,1082.25,2024-03-05 09:32,Canada,Toronto,www.shopify.com,46510b9e,Y,
955362,235631,Terri Davis,402327,Whiteboard,Office Supplies,CreditCard,14,1272.04,2023-12-21 22:20,Canada,Ottawa,www.shopify.com,0afbe219,N,Expired Card
317187,372047,Bonnie Sawyer,112595,Sneakers,Fashion,NetBanking,81,1130.11,2024-07-10 12:02,Japan,Kyoto,www.bestbuy.com,c6523eb9,N,Insufficient Funds
499771,259317,Paul Jackson,507045,Smartwatch,Electronics,NetBanking,74,359.62,2024-06-21 10:37,Canada,Calgary,www.walmart.com,0d5c342d,N,Expired Card
409681,438377,Blake White,43333,Fitness Tracker,Fitness & Sports,NetBanking,30,1103.43,2024-04-09 16:04,Canada,Ottawa,www.walmart.com,ad87458c,N,Payment Declined
462731,947015,Maria Wilson,976689,Handbag,Fashion,UPI,5,808.4,2024-04-18 13:33,India,Bengaluru,www.walmart.com,4b9954be,Y,
855444,310332,Jessica Jones,440625,Jacket,Fashion,UPI,22,1427.26,2024-08-26 03:27,Japan,Sapporo,www.bestbuy.com,f0db7ff4,N,Transaction Timeout
705938,83422,Melissa Hays,947038,Flip Flops,Footwear,NetBanking,45,764.16,2024-01-22 10:33,India,Mumbai,www.shopify.com,9a59c5e1,Y,
289799,234807,Robert Mcdonald,962047,Yoga Mat,Fitness & Sports,UPI,-6,918.08,2024-03-18 12:01,Australia,Perth,www.shopify.com,d64be4ab,Error,Transaction Timeout
733742,830929,Catherine Travis,214524,Watering Can,Garden & Outdoors,CreditCard,88,48.62,2024-03-03 23:53,India,Chennai,www.flipkart.com,3d28d40f,Y,
64040,710741,Douglas Reese,12495,Washing Machine,Home Appliances,UPI,4,804.03,2024-08-11 16:57,Australia,Adelaide,www.shopify.com,5d10f096,Y,
207292,210149,Michelle Nguyen,531252,Yoga Mat,Fitness & Sports,UPI,90,1583.44,2023-11-28 16:54,Japan,Tokyo,www.target.com,46291f56,Y,
132930,129452,Alexander Davis,10586,Comic Book,Books,Wallet,28,1160.27,2024-04-17 14:29,Canada,Montreal,www.flipkart.com,4a844932,N,Transaction Timeout
55933,56140,Phillip Mann,254655,Non-Fiction,Books,Wallet,22,1144.18,2023-11-04 12:17,Japan,Tokyo,www.walmart.com,cdd8f864,Y,
682230,956754,Brandy Young DVM,519988,Washing Machine,Home Appliances,Wallet,27,766.52,2024-05-02 06:53,Japan,Osaka,www.target.com,6c4139d7,N,Insufficient Funds
994486,584709,Melissa Phelps,666386,Lawn Mower,Garden & Outdoors,UPI,-66,2094.64,2024-03-19 06:34,Australia,Melbourne,www.target.com,7ac8802d,Error,Insufficient Funds
350045,776273,Stephanie Wolfe,538706,Dumbbells,Fitness & Sports,NetBanking,-100,1042.58,2024-09-29 05:21,India,Hyderabad,www.flipkart.com,99b38eb3,Unknown,Payment Declined
